"","D01116_test","D01117_test","D01118_test","D01119_test","D01120_test"
"Cyp2j6",0.524648354286201,0.0641085210521892,-0.089597079231645,0.180664401634722,-0.383281897041425
"Ube2u",0.287152375009624,-0.119890231387707,0.254673277978313,0.202318337076115,-0.761204556614233
"C8a",0.507876428892109,0.0176002585754537,0.231319428453102,-0.202705287824314,-0.221040285451762
"Pcsk9",0.2836394461356,0.00518378472225101,-0.0951773959234987,0.0246520933032591,-0.0940749990957762
"Dhcr24",0.310600404831149,-0.296497780350688,0.00506481131183819,0.191491073896018,-0.0235305178199554
"Cdcp2",0.291570137202065,0.146112501697106,-0.0771073842670526,0.347676669801903,-0.322042460584143
"Dio1",0.466020898517283,-0.369642984538771,-0.043743505955367,0.0695266343586936,-0.0781357035496836
"Ndc1",0.26758399613096,0.0206411306573923,-0.184235824335728,0.0299122495325623,-0.00304477992055308
"Podn",0.283738488789448,-0.260347481048413,-0.438952117304711,0.201826620810254,0.13037646206081
"Zyg11a",0.376721010982473,-0.124697073949416,0.253001804501207,-0.139665268462506,-0.485571274251296
"Shisal2a",0.387705820094613,-0.109296504701406,-0.601043230136232,0.61553561352242,-0.950006312161184
"4930522H14Rik",0.390703352994747,0.20783510848993,-0.0159696433016131,-0.230148653828514,-0.423352550973383
"Skint7",0.787851629567238,0.0933539076590293,-0.152941725165628,0.194151642142562,-1.00563938958385
"Skint1",0.686188553309217,-0.0552917274434705,0.184939542868884,-0.495005733952425,-1.21723484774687
"Skint2",1.38475710279588,-0.565040199148377,-0.61282960022688,-0.151551946716541,-1.82769465169519
"Skint10",0.518710989707549,0.111127361627024,0.24072535889026,-0.42055191126279,-1.4451457710095
"Skint5",0.866404421121703,-0.190456658766051,-0.137068767514215,-0.150740275061194,-1.15669680393603
"Gm12830",0.32205471333787,0.0571343705807263,0.148690511211393,0.0415874847332406,-0.420200404522149
"Cyp4a10",0.325215596320325,-0.192912308070799,0.138018688462514,0.0796447403541486,-0.00536745833649428
"Zswim5",0.328632274967151,-0.134846164505757,0.118295082005071,-0.156170558317866,-0.183981617013101
"Rnf220",0.233335234213509,0.142781685401411,-0.0345332382867129,-0.0897657383676437,-0.39182278270685
"Kdm4a",0.223876985035665,-0.0368171856397532,-0.0527917474350916,0.0236895512710702,0.182987825258207
"Hyi",0.213860869743955,-0.174257927674109,-0.217362008455719,0.217436109277325,0.0653650365933326
"Szt2",0.317006223953762,-0.0980537397590237,0.233475939550644,-0.195657295521257,-0.165937670047259
"Tmem125",0.304206309608898,-0.340395138885597,-0.345645003230814,0.31812134810591,0.0746670120691514
"Ccdc30",0.288827768666477,0.168100180914492,0.0631059964097055,-0.119346317564686,-0.0811504448177291
"Gm12888",0.388240824069758,0.144195100383335,0.0100670160293353,-0.233475176984942,-0.895695482194972
"Gm12886",0.584197318602314,0.0593739466507478,-0.0234155731931401,-0.154833553119324,-0.889264429091178
"Gm12887",0.577089763878343,0.282935060345175,0.0873216121861702,-0.280425228854579,-0.813362216045636
"5730409E04Rik",0.267910537185745,0.0490709546161822,0.0598345677189732,-0.2254745530102,-0.363789740274051
"Azin2",0.229883334600788,-0.0734026234405167,0.147961223377501,-0.145526236308071,-0.0318462806259144
"Col16a1",0.312509538041092,-0.0392978313075071,-0.174305416040192,0.029590188728051,-0.0362527331382003
"Gm853",0.40810398256971,-0.0240593697077257,0.00400089655022543,-0.070695581120246,-0.118527388786038
"Nkain1",0.335132346749399,-0.0832298016275613,-0.1968843784381,-0.097309123070753,-0.247711071916711
"Oprd1",0.273306260723577,0.222224697316886,0.118724392943344,-0.141307535709177,-0.298916624025921
"Med18",0.242874406850134,-0.016165757915535,-0.379613462479168,-0.153716208659955,0.0139282195583271
"Kdf1",0.521422571848835,-0.118073829479571,-0.32255934553377,0.24032501000973,-0.236147752722846
"Trim63",0.459514042850924,-0.509634926117135,0.044344225752574,0.340869639202279,-0.359749439348351
"Slc30a2",0.346642156182748,-0.355738476172847,-0.0137498350039507,0.355432605362159,-0.317465137558159
"Extl1",0.365624557840548,-0.245981442019904,-0.0717141369173505,0.0574953787346921,-0.199447177636783
"Aunip",0.519813149571395,-0.47476290213178,-0.452014908641823,0.213126368682818,-0.545330386679542
"Ncmap",0.293761667436358,-0.0686758808002088,-0.552997709127891,0.0645724226517225,-0.119164380819484
"Stpg1",0.263257462049107,0.164534363800419,-0.452098753171607,0.146386763248724,0.0693836720333837
"Il22ra1",0.360806477783987,0.0127153966582266,0.113918260433682,-0.327091930730539,-0.522240351809255
"Myom3",0.3812846704093,-0.266912196294995,-0.0584640093123571,0.180127366742501,-0.23179997365411
"Asap3",0.315723751241969,-0.108628112888503,0.129046432670876,-0.0232024151152234,-0.137785635909631
"Tcea3",0.350863413049194,-0.148985876786917,-0.113498001377257,-0.0409527496596761,0.0995456570486285
"Ephb2",0.21811230571367,0.198229396706595,-0.344190912356814,0.041620329302798,0.0333936538024836
"C1qa",0.488633395726328,0.0293925895187507,0.435332425501553,0.155350429258508,-0.310040011948555
"Epha8",0.389684467566692,0.251179715888658,0.121232731196005,-0.109277120668875,-0.458133774088173
"Zbtb40",0.375906752430426,-0.00682117041191401,0.146753878054913,0.0523983013837806,-0.410895533912168
"Wnt4",0.235978358908875,0.161177603241093,-0.0758882521544815,-0.0347280697524557,-0.184924365502228
"Cela3b",0.450557612926593,-0.0749197826303079,-0.253991084608887,0.0987901394592235,-0.273845657569161
"1700013G24Rik",0.648115327662003,0.331012899166421,-0.27634602084593,-0.370637025237501,0.00264737728259737
"Hspg2",0.269516514941037,0.0855959108180692,-0.309171868547268,0.106494523619628,-0.143692344139363
"Rap1gap",0.229969005769564,-0.0448689187236229,-0.363779919535668,0.184074334381201,0.0718054685095016
"Eif4g3",0.223541033998998,0.0396382619989267,-0.118242376605093,0.00893215155925752,0.0419325988758109
"Cda",0.265094683661431,-0.0723081044610603,-0.279404494368917,0.00472627468543566,0.00213882289800958
"Camk2n1",0.264906286713669,-0.165671865768953,-0.183241880290323,0.23042750501115,0.000166486316550642
"Vwa5b1",0.274442117313907,0.138789223681417,0.0697595877320372,-0.128564718198866,-0.288029442621302
"Tmco4",0.212253599100341,-0.122899513738822,0.00868792571879709,0.0798895543434472,-0.202310488603352
"Mrto4",0.355825047133859,-0.0518677855160504,-0.177725851314158,0.249104073755355,-0.27188438791553
"Emc1",0.324990035219987,-0.0222598080240294,0.0571074512694381,-0.0753260231122938,-0.330369713001867
"Ubr4",0.259277265036221,0.00234374417874887,-0.109624247939919,0.0609481204755859,-0.251450588045954
"Tas1r2",0.414964284224498,-0.144084353361539,0.0970698075351362,-0.126636062520883,-0.613457485034857
"4933427I22Rik",0.28365583346535,0.134147583473287,0.0658342288166853,-0.261284854145703,-0.401446452625588
"Arhgef10l",0.237618778287468,-0.232615018353906,0.157250115024819,-0.0561037081726098,-0.279782458612211
"Epha2",0.243166626882711,0.0504062881615835,0.109012797128301,-0.189559537628097,-0.0206785774687854
"Lrrc38",0.438007109667869,0.221024062440914,0.163616041359425,-0.577955373904896,-0.805616049078869
"Gm13043",0.731059931683818,-0.190178339684942,0.147300363343459,-0.508616630476036,-0.280105195887459
"BC080695",1.61692809184825,-0.45078691816454,-0.649245420569865,0.411204449962425,-1.75548353185164
"Gm13083",1.45706894681618,-0.847538698645638,-0.573449114151498,0.643601331011945,-1.68371270281842
"Gm13023",0.851316030978831,0.201472550816711,0.670608807337331,0.0612888296546412,-0.988174252171815
"Gm13103",0.58274379109091,0.362132386443879,0.25709827916522,-0.407713455344729,-0.945073244466508
"Pramef6",0.787684305969111,0.0948806943172925,0.16061849485134,-0.40888034310202,-0.97545487329632
"Pramef17",0.596346911556565,-0.0789564216447015,-0.305507742490716,0.371756361492763,-1.04173723640531
"Pramel4",0.983670152106163,-0.432658805713433,-0.156947260461733,0.594546313854574,-1.436138344566
"Gm13102",1.27839526123574,-0.627466313670374,-0.429677538876343,0.837698237554686,-1.38919147612668
"C87977",0.713515073503984,-0.33114980034231,0.0949007848863691,-0.660174093708258,-0.969316669874334
"9430007A20Rik",0.536523891770122,0.282742013882459,0.207126394263912,-0.450200951125333,-0.786587247334514
"Masp2",0.382096949781529,-0.13882409114341,0.173746535858786,-0.0193233337168476,-0.46987471065032
"Ube4b",0.205791263097851,-0.0308065843531601,-0.0500979836778927,0.0858455110953917,-0.168734418082287
"Ube4bos3",0.289217860637823,-0.00304459927831078,-0.0231660708477073,0.117081205556378,-0.190368997660215
"Slc2a5",0.320511235020253,-0.166557162639798,-0.0932645183869197,-0.0253374280003746,-0.0223987220718156
"Car6",0.261346978849624,0.081304123863434,-0.0584985511731533,-0.0751536583221778,-0.140625400069447
"Slc45a1",0.201501852259675,-0.214318207949573,0.0170644363180582,-0.073141109959842,0.0250441231562344
"Gm13090",0.30959458144393,-0.0452802157579164,0.159669477999727,-0.0100243145427069,-0.564810126991735
"Plekhg5",0.240896634646137,-0.221112801343223,-0.00718170041309691,0.0435613705765449,0.0891966114268699
"Gm833",0.340884140267105,0.119756237618044,0.239792370043216,-0.370674526853536,-0.732711601175021
"Plch2",0.398786197029577,0.203806022193118,0.0815348459952245,-0.137061313593044,-0.18420930475212
"Prkcz",0.280374254444074,-0.0841580562011167,-0.068814998380502,0.0276908936052218,-0.0976565759021102
"Gabrd",0.484279907262777,0.112608176038559,-0.0468800108481045,-0.0224114513753908,-0.472848073316183
"Cfap74",0.331559373316558,0.026470958735685,0.0176516540142951,-0.00536831980066514,-0.530024647650808
"Noc2l",0.310710421261403,-0.245987711205434,-0.310234875657428,-0.100343374082741,0.186598127262054
"Cdk14",0.204176132307281,0.190411855479133,0.251066517105593,-0.0268704058233929,-0.49195052397406
"Adam22",0.245125063375521,0.0395351378097272,0.157893422286308,0.0122930547847835,-0.454827360427152
"9330182L06Rik",0.378746115188814,0.151869599240206,0.313977644438909,-0.238176212121568,-0.595075246512702
"Gm6455",0.798073697745772,-0.0493927276789108,0.0173730820227203,-0.326981672865952,-1.48124686100865
"4930558F17Rik",1.4361244199202,-1.06449285270536,-1.00774449391567,0.359779476189328,-1.33319281979641
"Speer1",2,-0.694769448916196,-0.576298458263854,0.475300458079768,-1.49238924527038
"1700003C15Rik",1.18445788491086,-0.497392313439576,-0.320600780851744,-0.0102375749030481,-1.05853816472132
"Sema3a",0.377541976919585,0.144837517452062,0.259792352777362,-0.207395854996549,-0.971360113313963
"Speer3",0.726988010257028,-0.00615818072414671,0.100841764355162,0.207357864132636,-1.07749237486644
"Sema3e",0.306795614282901,0.209661498986567,0.147824606297873,-0.289248151156837,-0.944012849649317
"Speer4c",0.586835729707682,-0.0546839490091498,0.482061301227807,-0.220989920844251,-1.22156556883454
"4930519H02Rik",0.496515059966434,0.183164764149613,0.415560220183506,-0.097418004750872,-1.07617149102939
"Cd36",0.256233261457007,0.176188546302323,-0.116550625518478,-0.133763309020066,-0.122907927471093
"Lhfpl3",0.2422699012147,0.187026499388823,0.203201938762324,-0.143777819966003,-0.686059965591557
"Klhl7",0.319776780044881,-0.148180368957424,-0.131756079384642,0.45282305763028,-0.579027670714172
"2900005J15Rik",0.212581087206609,-0.210624759517898,-0.0836302939617469,0.253791270766604,-0.0148230680177078
"Cct8l1",0.653954381601512,0.052842393495255,0.145332967639246,0.0393783181240631,-0.582652202732671
"5031410I06Rik",1.81469070250595,-0.0704199109244562,0.517395715616361,-0.693967840266368,-1.16773902644531
"Drc1",0.387932049590402,0.125509071771536,0.366265667835584,-0.165916603194485,0.0894889941916348
"1700001C02Rik",0.537615560123216,0.309456862874428,0.333049756493364,-0.2678178748436,-0.487066698937178
"Cib4",0.325514973137743,0.0986710974051872,-0.186489544406352,0.0053721681497397,-0.395249560106324
"Trim54",0.506608889482265,0.383734668349065,0.247067226087628,-0.430472540079428,-0.399737765982797
"Slc5a1",0.334486996339213,-0.0874670960347001,-0.152130705471025,-0.105759138790256,0.152708052538584
"Fgfr3",0.371107869339848,-0.131159711441936,-0.377876733643002,0.0485934661716068,-0.198511068889526
"Msantd1",0.350013204706245,0.0306663406105573,0.021065657567319,-0.0335826519555608,-0.0796906469356999
"Hgfac",0.29053329755043,0.0528783043715396,-0.120121790681279,0.000346428028537829,-0.022056629466468
"Dok7",0.472977750260496,0.0587046993879504,0.148252369148396,-0.248651873366841,-0.307243827538
"Adra2c",0.280052879156452,0.0892415441799768,0.251243404832484,-0.212090807334618,-0.321527550450713
"Htra3",0.255701603463124,-0.0288670536001287,0.139460647726152,-0.141234441672975,-0.241549892569994
"Sorcs2",0.353735365802261,0.106306935306833,0.058394161114172,-0.140025805766653,-0.380095565286331
"Psapl1",0.394986506970333,0.153851304966384,0.273798982821132,-0.208187417395281,-0.729276669253152
"Mir7689",0.315729166239092,0.174529691070241,0.00908121636493922,-0.209266167440103,-0.258469206970431
"Stx18",0.201030819538114,-0.146167662804513,0.0145947528519706,-0.0334742773559819,0.0729141815364625
"Gm16223",0.254480546771743,0.0035761593365168,0.20639767678597,0.0787438750724215,-0.455705645134272
"Prom1",0.250159808193488,0.0310354797783661,-0.0221593170867324,0.0743431121238944,-0.0537421804797363
"4930431F12Rik",0.449639965399336,0.140687166593565,0.478588055923959,-0.0639908210225128,-0.850026872960661
"Slit2",0.218591045740867,-0.0831204870005364,0.143708020328528,0.0285861732782279,-0.656671804998421
"Sod3",0.298912397092891,-0.322505883696951,0.211377921954206,-0.261678238382883,0.0962351599256453
"Sepsecs",0.304937013135298,-0.0503325177228213,0.314187208511484,0.312940980623241,-0.266122359236783
"Cckar",0.285593161219252,-0.437960418786398,0.174217069037516,0.02072526392008,-0.0904549416801259
"Gm10440",0.327207270546591,0.120439399462123,0.333457795735014,-0.0116737728524337,-1.05889190562037
"4930459L07Rik",0.360060847036696,0.073623677250481,0.334330039308432,-0.151581438534091,-0.884563252589575
"4933402J10Rik",0.379693993717656,0.104005723409518,0.26510886429135,-0.354733238000008,-0.920693037866523
"G6pd2",0.486388406406543,0.230999351758781,0.350480913361748,-0.469298076391066,-0.82600385757612
"Grxcr1",0.323944478415577,0.220336947857839,0.229154475894831,-0.0638929340379491,-0.455316979732019
"Gabrg1",0.408595914861992,0.25396128688927,0.284965823765813,-0.00875613080632352,-0.788770114040955
"Cox7b2",0.52926761404895,0.153253250638686,-0.138934542153207,-0.0755721848268395,-0.966417607150969
"Gabra4",0.377480622890094,0.106269956731783,0.338902727146351,-0.0416093663047457,-0.887088350400926
"Gabrb1",0.43878021235187,0.0613073504791875,0.233922072824743,-0.0279187862142474,-0.752184288301438
"1700031L13Rik",0.360911113866746,0.128256215166495,0.324051045967378,-0.27373422535337,-0.753145624117349
"Epha5",0.580800098468082,0.193604605869956,0.393766275341283,-0.373768141416421,-0.801875635634361
"Tmprss11d",0.397741689598021,0.226582652363169,0.339072347679972,-0.362672405222648,-0.877803138711936
"Tmprss11f",0.56828250981314,0.0382229503510823,0.237479386373724,-0.462008716843609,-1.08006060823336
"Ugt2b5",0.571786286218706,0.0125287035941593,0.441338822341662,-0.535786161550717,-0.992127192126097
"Odam",0.733385734980672,0.34718173060866,0.434298468074816,-0.450268406958778,-0.331318713719964
"BC037156",0.810434796273245,0.11538718756122,0.620393043167778,-0.370710486902071,-1.1836228626656
"Prol1",0.707630395545057,0.188808670429454,0.784648225090288,-0.330676951729683,-0.737865387945883
"Gc",0.441844261179773,-0.0500442530257334,-0.148573455855335,0.331473519061906,-0.179342382357213
"C87414",1.79412123062396,-1.41242150534925,-0.51255539773012,0.40070286651165,-2
"Gm6367",1.70225156171411,-0.971916886134947,-1.12897192746422,1.42654856726053,-1.63381770595686
"Pkd2",0.294864602918921,-0.0778879766455255,-0.37269123161607,0.267980101357203,0.194654656938325
"Pde6b",0.350640533934373,0.108915286807457,0.0432992407706227,-0.0640334542743042,-0.423547746077365
"Vmn2r13",0.534064763636396,0.473434711143241,0.417480652180538,-0.474648531374604,-0.806879829640153
"Asphd2",0.507132278500765,0.0587340097446665,0.381754262758659,-0.404102659847089,-0.256298057313558
"Crybb2",0.314642032670897,0.12357054990895,-0.121308469097537,-0.00793319239709982,-0.232598432745643
"Sgsm1",0.370040887501248,0.167622401850823,0.0532622526637261,0.0302228462917336,-0.464416840055964
"Aym1",0.314339933407197,0.0117507285848145,0.221736434169387,-0.216466042675079,-0.415770959556942
"1700069L16Rik",0.461646817087696,0.013387892546966,0.286695850962412,-0.227712240935765,-0.502407608738078
"2210016L21Rik",0.694386304146512,-0.348210634999712,0.32068424589662,0.000182892868087291,-0.0104245508444127
"Hnf1a",0.320406900263062,-0.348130191967371,-0.30247520032726,0.148350409471143,0.0473496558279112
"Cabp1",0.263768057534876,0.0454533018182963,-0.168727412393527,0.00230775993735419,-0.0417797124053418
"Gcn1l1",0.203932912736677,-0.169308595169924,-0.107414080354423,0.120554305697614,-0.109762648447011
"Mir7029",0.521687704384172,-0.23406771203158,0.020100124711449,0.0874269568559128,-0.57061910124715
"Cit",0.239778037925151,0.0441314219027023,-0.0897539548957087,0.131220625497874,-0.209916142358135
"Nos1",0.458038377855112,-0.0254518000273196,0.00198997671373984,0.112293399223864,-0.397735817246426
"Fbxo21",0.343738597799515,-0.414684634958051,-0.372359725027763,0.410147151453835,0.126621149070883
"Fbxw8",0.220907854495168,0.0742666698145847,-0.0299375023484315,-0.082519661607631,0.0967651945503371
"4930413E15Rik",0.22187146145245,0.116012997784974,0.30769815448242,-0.131592463761059,-0.351014461329904
"Aldh2",0.254384816528135,-0.0412336200397245,-0.115495863117735,0.0288440433201879,-0.00270151397485007
"Acad10",0.375601899338963,-0.112885471152826,0.0157942695639884,-0.148584617740543,-0.00787111109264385
"Brap",0.345134401299362,-0.0628708981504015,-0.0325827917685704,-0.221590266900435,-0.0427168208324774
"Atxn2",0.206022712289377,-0.0743755159848657,-0.0400078553558349,-0.0367380787257418,-0.0228775335824977
"Cux2",0.289266833525067,0.127657028743119,-0.0476710089519578,0.00148661275801337,-0.283516948054588
"Ift81",0.20218504029784,-0.0218699745946372,-0.0916771115807082,0.0632225727507755,0.138029405113645
"Morn3",0.249367242682023,-0.185306199034587,0.0638020363513814,0.161802153882979,0.0820977020175029
"Psmd9",0.343362039405279,-0.0550571342594644,-0.0115897293120105,-0.135753321957678,-0.0779696464220306
"Bcl7a",0.204147898029547,0.0512273124428511,-0.133113567753881,-0.0285325769952093,0.0991688150843697
"Kntc1",0.23856283271575,0.0226220985444146,-0.0876034386934966,-0.0366419729409389,-0.16586394970019
"Dnah10",0.246740454709237,0.00419762801426504,-0.0700224608525738,0.179231875245677,-0.314910244305696
"Rflna",0.231043596240597,-0.0273670775174795,-0.34292762812407,0.0274212893799354,-0.0634555053802697
"Eln",0.25375976139644,0.0479356689712894,-0.0357244194231734,0.0321032286839736,-0.166130281191765
"Tmem270",0.321577706863434,0.0995098660943348,-0.209898524446804,0.0887397047430676,-0.185424254938039
"Mlxipl",0.273198374107381,-0.285316395983242,-0.00185822855223045,-0.273122880496174,-0.142326718095026
"Fkbp6",0.30427284566217,0.100078180810715,-0.228196418470066,-0.0314754654253819,-0.360849310044074
"Rhbdd2",0.33115663371051,-0.247920714901931,-0.296269195985288,0.188316038623134,0.0236478255075708
"Srrm3",0.29009297023483,0.173507988980032,0.0512129539059287,-0.0423252854589087,-0.392712626048734
"Mir7035",0.478926807032082,0.382358873276793,0.107987253565473,0.0529352078444548,-0.0478030281847508
"Col26a1",0.202187941691711,0.19158855005855,0.166053407291123,-0.252867140258061,-0.25108064438471
"Ephb4",0.253993034081156,-0.0817655300003297,-0.0518536035574682,0.101344956232599,-0.0249826088033432
"Zan",0.317071597555335,0.191697173661196,-0.110966943920113,-0.176624010118843,-0.165383482950871
"Pilrb1",1.12975614018059,-0.221211286126789,-1.31395249896559,-0.0407395830916963,-1.385047895157
"Pilrb2",0.596656155659448,-0.258597523924752,0.0481913359031135,0.00872738255130885,-0.276876859191124
"Pdgfa",0.223434047453093,0.0784976469740783,-0.221111493368203,0.0456802954262094,-0.0731967601218086
"C130050O18Rik",0.329234322361048,-0.163571137012231,0.296665456032688,0.0841079103448265,-0.353293584293741
"4930500L23Rik",0.35630539881594,0.223494132061123,-0.174400713405886,-0.161707876318299,-0.136795063196644
"Ints1",0.259176473469219,0.122993289695369,0.0553740322396451,-0.0397009865203654,-0.107803251604228
"Snx8",0.246099561881637,-0.108634412459884,-0.162482480058332,0.024317805292679,0.096010670071891
"Slc29a4",0.416054539537509,-0.00876047004407096,0.312994385146002,-0.225990556669331,-0.297868663510179
"Zfp316",0.26930761778458,0.0580838950109557,-0.345608203680044,-0.0641915301931373,-0.295953826905566
"Kdelr2",0.329349241084249,-0.0111908738227734,-0.364802804296752,0.10594325187939,0.0962654542981026
"Lmtk2",0.238645182257651,0.0534261923615146,-0.0921765335033228,0.265323335265283,0.00380897734774419
"Bhlha15",0.584570783397115,-0.109629444749984,0.123422202801142,-0.211733587971041,-0.155607005808921
"Nptx2",0.402137736191692,0.064020516837483,0.324946460181346,-0.339183221711064,-0.749051959361817
"Plut",0.337320120576476,0.167869097142195,0.0430537989142739,-0.378265202462154,-0.314072442276043
"Calcr",0.369868638472276,0.312406371233331,0.16993717305047,-0.318456590874169,-0.582785530322561
"Tac1",0.522819220353225,0.249397752907375,0.355547209195072,-0.292053625371547,-0.818638198886964
"Tfec",0.351095165293666,0.138885603960811,0.325308754613413,-0.206377082283919,-0.378617990704489
"Wnt2",0.455262850092224,-0.0883916053918458,0.207722540735992,-0.0874966311181507,-0.661498369095031
"Cftr",0.240990982615181,0.0403905806725188,0.244955216915609,-0.0992252595208302,-0.371554620492144
"Cttnbp2",0.221817846167243,-0.0919997943856348,0.109896308479248,0.133013668012195,-0.473430785373534
"Mir6370",0.331384781374057,0.19948303621632,0.232460201127986,-0.66432054824331,-0.935495576821413
"Ptprz1",0.3097831270537,0.10831949756049,0.154020486465931,-0.192426821575928,-0.721684253632311
"Rnf133",1.44264981431684,0.177258744011134,-0.0169740536536303,-1.33875969635047,-0.917984445725229
"Hyal4",0.656548072139236,-0.0922313379580115,0.0563719721938266,-0.280160009023708,-0.329589901025208
"Pot1a",0.312222131114251,0.0544758377054183,0.271506783997679,-0.082145471225573,-0.511025936510365
"Mir592",0.551668888269378,-0.0684040802037726,0.373775168578225,-0.747310559492716,-0.888483731269255
"Tspan33",0.296038133309028,0.0631365085439968,-0.0762781062974757,0.0915588402440218,0.0214240337524409
"Smo",0.412862671712259,-0.229418443461838,0.16093512455208,-0.0744483183511549,-0.381246977210702
"Slc35b4",0.249297826788635,-0.0803307006742905,-0.186467898386716,0.365113909690057,0.104117113349274
"Atp6v0a4",0.205360911870961,-0.168012330981201,0.0340352058005728,0.231864982032897,0.097781265154312
"Mgam",0.26522780827452,0.148884044313251,0.23296393611169,-0.412171946903732,-0.393318875076275
"2210010C04Rik",0.411521219727457,0.131624883848799,-0.122785197716225,0.0318390568008061,-0.761323592433046
"Try10",0.773534833043982,0.0271139296522772,0.388522392024332,-0.699790567547556,-0.830996035770868
"Olfr459",0.536892670415954,0.237540789075885,0.393484113606776,-0.422895382674098,-0.638440975581791
"Tas2r144",0.487428291882552,0.333963917052594,0.358640799867122,-0.513954127851795,-0.277935674783268
"Clcn1",0.457343664159341,0.277814862505607,0.625263477744684,-0.262776668870633,-0.681455956871856
"Sspo",0.238120179364364,-0.112289602421138,-0.112266245093336,-0.137623249646712,-0.0478413399244944
"Igf2bp3",0.223290757562135,0.121766079704117,-0.12075081007472,0.0259292468148459,-0.131006900033654
"Stk31",0.390103670440491,0.0709552177088528,0.363296695394259,-0.435811847115458,-0.697789704132857
"Hoxa9",0.39456913006316,-0.178929321343536,-0.62906817657517,0.244833842569089,0.0405272765533007
"Vmn1r9",0.561532534979589,-0.0455790132036978,0.421189492015049,-0.419469495754941,-0.480424866798355
"Vmn1r13",0.532682284307849,4.7408293684813e-05,0.469049290584535,-0.393234280402936,-0.83749892599996
"Vmn1r15",0.525821979162864,-0.0426541997936216,0.590455804648669,-0.28535339460074,-0.581412144304716
"Vmn1r16",0.475084085736271,-0.145046060607215,0.294545237495584,-0.170991969814689,-0.415718613515354
"Vmn1r18",0.808148324193849,0.117242147554074,-0.0862136599262818,0.0320364656311841,-0.104713327034365
"Vmn1r19",1.06272468979378,0.423304390018374,-0.698582249211907,0.116883226298153,0.28748392003407
"Vmn1r20",0.609560466054222,-0.102222611910626,-0.688652417372842,-0.0949139665357238,0.182640772541667
"Vmn1r25",0.610186253845352,0.173556303734349,0.858496349066078,-0.359630683055636,-1.13521837543859
"Vmn1r27",0.458649976663187,0.107599454066884,0.129796987894798,-0.143586433093395,-0.955455934289075
"Abcg2",0.27014678972278,-0.132503952474313,-0.104978943494052,0.275063412904907,-0.0908212586669482
"A530053G22Rik",0.592605161550752,0.196099585661491,0.232269288210165,-0.387339349050451,-0.86031364678669
"Mmrn1",0.384579399653219,0.095178665137988,0.343207921834764,-0.278153187768443,-0.568461966510603
"Atoh1",0.511638158328612,-0.0693187421419878,0.440698078497111,-0.135321273510313,-0.791856855375163
"C130060K24Rik",0.299471863210394,0.255404601881271,0.348225184497993,-0.55820175434146,-0.884439458987839
"Rprl1",0.951752433894086,-0.341988657510553,0.251326817532237,-0.210947558117219,-1.19985225091986
"Foxi3",0.306318344956852,-0.125921654939276,0.314471136554642,-4.23139411768991e-05,-0.466423434805825
"Thnsl2",0.308178260504902,-0.358177345740533,-0.17158360574032,0.287205874850967,-0.0439197885064077
"Cd8a",0.47708177000752,-0.278227192633023,0.348444996093217,-0.0624940866548908,-0.320127134813583
"Ggcx",0.275052643970066,-0.0207570302897972,-0.383586028582252,0.116599510063339,0.236313509646011
"Elmod3",0.26776110810518,-0.123421611876191,-0.397058663564493,0.217911259013545,-0.0353706703817907
"Reg3b",0.513180995519148,0.281831937052024,0.449062841763382,-0.336492173535873,-1.17269803636961
"Reg3g",0.45725523886855,0.0918923552025515,0.389434785698857,-0.195568399762676,-1.05765997812198
"Gm20362",0.815226313658493,0.0777675026259748,0.429441687684831,-0.663195601075368,-1.11327975411335
"Cyp26b1",0.282908826519104,0.0738415649516157,-0.0343429362280398,0.0190128604268063,-0.227057576950436
"Emx1",0.331143140475178,-0.258824250059319,-0.0977063225343677,0.199928857874,0.000858143411765229
"Sfxn5",0.302691209789236,-0.32130185549913,0.110081076064584,0.025516461706937,-0.162062353850174
"Nat8f7",1.5274414403307,-1.37442145298567,-1.58440995305538,0.539199403095825,-2
"Nat8f3",0.898895731951978,-1.27344534846804,0.0831030147682352,0.767908180784577,-0.899729674031885
"Nat8f4",0.680726392416245,-0.4311540141037,0.0543436440470395,-0.0273763422159205,-0.167134519447591
"Tprkb",0.264923328021021,-0.524215779410577,-0.0684183153946433,0.234158855645963,0.175285385018495
"Eefsec",0.285578424630363,0.0694280731473544,-0.00414086352327437,-0.0344304275374357,-0.241062040370004
"Aldh1l1",0.230398049043369,-0.127338483421667,-0.21352166138059,0.265711947864004,0.145468355083915
"Wnt7a",0.37212263145157,0.0714107706638491,0.233484843768409,-0.141733558953414,-0.67377537498186
"Trh",0.302555470048374,0.0349717178110374,-0.169290648013971,0.264847972039115,-0.478287150289436
"Prok2",0.280191664912931,0.0839883182018482,0.0930869441703247,0.1131808633589,-0.385896326884609
"Cntn3",0.276000032573773,0.0597684472964143,0.363681443685254,-0.307132752765259,-0.983616376586868
"Mir6373",0.498265815457741,0.252150042736436,0.127615535676294,-0.333489037219411,-0.676837718550526
"Gm19757",0.503621855303449,-0.0144720354656208,0.294493499016958,-0.294937199259336,-0.615108947111009
"Gm15631",0.481660775199422,0.0867910604011162,0.339869560979025,-0.211244525860745,-0.488077340340466
"Tmem40",0.245511346424272,0.107418848880827,-0.0579314785997608,0.365653748067011,-0.348440307012943
"4931430N09Rik",0.33253651254488,0.0418611755489586,0.0785026011880904,0.052492414415973,-0.749035924923694
