"","C1","C2","C3","C4","C5","C6","C7","C8","C9"
"Bcap31",0.0724180621792081,0.482503792625261,-0.0830601159724618,0.104723935202894,0.0543030188882216,0.0129412801960607,-0.0715211487186129,-0.0976051519409693,-0.141228394098724
"Nhs",-0.536177643445493,0.381950133785734,-0.0147537953903348,-0.0447865349802983,-0.132218457759464,0.104078348237294,0.0890138847600567,-0.000894508139045746,0.0754618032804762
"Cldn19",-0.501141067564117,0.307694043343988,0.0563063154670434,-0.334280605490689,0.463854917261997,-0.134236900958294,0.478381706197773,-0.034834921960998,-0.275508011042331
"B830017H08Rik",-0.454452765549934,0.569097148821494,-0.0267342574800868,0.421079307665492,0.537310525821552,-0.237120706108582,-0.136981006241048,0.111592720476998,-0.241370828906847
"Tfap2b",-0.956737550177723,0.273705309500427,-0.0321799936228538,0.0693631787806318,0.417150498434426,0.034464004812179,-0.283259440664698,0.242037638329484,-0.320205881545234
"Sgpp2",-0.351254047145113,-0.232064439894279,-0.0994152192843262,0.0178356065815425,0.349466299753685,-0.116131510774911,-0.175310652927203,0.0931046578998752,-0.00986343725336308
"Efhd1",-0.623225898581469,-0.0242546331254891,0.00838835566000185,-0.145016251957885,0.291451954044961,-0.203269274449405,0.0377188620905284,0.0280962371618477,-0.0196127568207047
"Crocc2",-0.391787236796361,-0.320311833975407,0.0247371464510837,-0.252563406197326,0.280512347656567,-0.0088827078319585,0.0775583938536297,-0.0649552458696175,-0.138404892004676
"Mpzl1",-0.136377915648284,0.000258803360855995,-0.144019110999949,-0.0531426405697307,0.312335248917388,0.0388879070721328,-0.0399045689554243,0.028791513081371,0.0335226440461173
"Atp1a4",0.191389902676076,0.0184815206534238,0.0989728696939998,0.0649043449709005,0.547020004227248,0.0155562575542866,-0.185750473581136,0.131361059197633,-0.24814035858022
"Capn2",0.0546938590806804,0.123616984552291,-0.0670416100800081,0.0226006446748377,0.260829019160989,0.092097026818933,-0.104763304450762,0.0920654527694074,-0.151642212967197
"Ptpn14",-0.160839523639741,-0.139578140464872,-0.102375773670147,-0.217245092004134,0.2675729193077,0.116108674091968,-0.0187782801858659,0.0511819456206807,-0.284388665297158
"Plekhg1",-0.416762469335512,-0.0989438659412387,-0.0506957030349047,-0.0668664032993353,0.248011017168265,0.0609563235023602,0.0245295751162924,-0.070727405763271,-0.150243023810301
"Utrn",0.106155691671122,-0.203450155026242,-0.078166273545344,-0.131844635038306,0.214728298305743,0.0499363877247158,-0.0677791713106789,-0.0199341569262131,-0.132312498775622
"Cd24a",0.0797026387171203,-0.0129082398367627,0.116884020289335,0.0292081002069607,0.582260115498257,-0.456290898622023,0.0600438466617023,-0.168979251683294,-0.369620913402059
"Hk1",-0.0135369749042217,-0.127138298572465,-0.0662231347602405,-0.0479444293108756,0.344262824424515,-0.0388734028607343,-0.0234125336145691,-0.0115559476509209,-0.244630346395421
"Hkdc1",-0.306996124343579,0.205275820919422,0.0705277964323808,0.109191591809027,0.35744933055514,0.0930022811190711,0.0785356949695086,-0.115853281377439,0.0262306311650604
"Arid3a",0.129889100960194,0.0175311565627884,-0.0429241009236781,-0.0247830487439755,0.250277566051425,0.0739525153222447,-0.0459217430321907,-0.0256431880688827,-0.144301650578762
"Nudt4",-0.13252507154303,0.244298932820702,-0.0242343788644964,-0.0660899330973507,0.397634398199035,-0.115116875421803,-0.113366597938792,-0.0226259734685726,-0.273318817592496
"Slc16a7",-0.30867882869411,-0.0894084998788613,-0.019409303776479,0.0793499556119525,0.306445145253724,-0.00735459491252212,-0.210513178481727,0.14219188521348,-0.203677356823085
"Ctdsp2",-0.201211703517924,0.160104094355345,-0.0576823896192027,0.0255267586750177,0.226141503833449,0.0392684696671822,-0.159050680368426,-0.11404262960702,-0.0290516205261536
"Gal3st1",-0.798022689477996,0.254801887103256,0.12164614242228,-0.0523617026484094,0.369403359791901,-0.326845894408492,0.230366054893053,-0.118678883840615,-0.0955401146869279
"Abca13",-0.579480831247984,-0.020324397098291,-0.0137544856893465,0.0614992262053593,0.221157277568769,-0.0952677618364549,0.0280769430251136,0.03254250653241,-0.0221833958016553
"Sowaha",-0.570148589970502,-0.255417775883463,-0.101556078566806,-0.326065086975139,0.460482272250382,0.0974000090691686,-0.285068949695241,-0.0797246186121967,-0.136318183621198
"Pitpnm3",-0.392802692869698,-0.172721653114631,-0.073822385277035,-0.0073519434003297,0.314106548147156,0.0399039958940252,-0.129603186105836,-0.014693789467385,-0.176419677839322
"Rap1gap2",-0.172978421140943,0.12422687833476,-0.0273391053644155,0.0326740123855594,0.298987626564885,-0.117571133349629,-0.1322743418624,0.0655954512873973,-0.139200238999985
"Nlk",-0.140552740037789,-0.253905526695196,-0.147635165726972,-0.142692943099504,0.301913148548544,-0.0262727220026355,-0.151136270186909,0.0585268448660744,0.0639006137296386
"Ccnq",-0.252966507749907,-0.0884255330136005,0.0156803410214533,-0.0897900757271573,0.321236335144971,0.111106686943243,-0.207341578321102,-0.0737030007681992,0.00847562874948892
"Cuedc1",-0.463718572926375,-0.069637174425611,-0.106321417117911,-0.0537267012434994,0.210407152319479,0.135924307171933,-0.178607334902646,-0.0267070316207034,-0.0672306259812435
"Epn3",-0.511043496274,0.275761472989325,-0.0987707206616473,-0.0812136810250636,0.409881865409452,-0.312458719244689,0.0419012279242236,0.243861741913596,-0.391274061821417
"Skap1",-0.158926786140781,-0.113190320221957,-0.120328589928634,-0.111948782625096,0.272130211888021,0.00650291692544966,-0.0199671755189782,-0.0689259203910701,0.0224969723995662
"Cpsf4l",-0.340245255413234,0.395823879246229,-0.112380183749697,-0.0698050346748954,0.43102473548288,-0.10823113381914,0.132712604048055,-0.0272165623361183,-0.16456328856333
"Sphk1",-0.143741609360437,0.207324435017321,-0.0330937499043152,-0.0160855568972536,0.357638488417216,0.127342931721132,-0.262995899163376,-0.0185919223324421,-0.121041273464383
"Sec14l1",-0.200977356797,0.112006778955449,-0.118268030416603,-0.00900563905254823,0.211783140763286,0.0725090711738014,-0.0146793081308553,-0.0644836189797709,-0.0120707977919801
"Mycn",-0.90853249299794,0.317911050319696,0.0821883650012898,0.213398428016149,0.317728389668386,-0.042794500212433,-0.0913714084669297,0.130335876445434,-0.0721062646179436
"Sox11",-0.734277249674081,-0.320467487466429,0.0973315917720073,0.215742916514499,0.40652285698731,0.00890660530186612,0.0333454928526064,0.136648267889576,-0.0607221386329908
"F730035M05Rik",-0.35040180344307,0.0533198780428877,-0.154937499407526,-0.0934471151818942,0.542405074986585,0.303885098971693,-0.0113183139258697,0.0529322362141882,-0.373601240537066
"Jdp2",0.219650067145238,-0.0236941253328829,-0.00587124067228621,-0.258969805757942,0.215443312580393,0.0324869160968364,0.000843300452435303,-0.0223282702170503,-0.244574577906265
"Esrrb",-0.645328461625447,-0.0225156947327648,-0.132564026519136,-0.0454595146550367,0.208995107409935,-0.200180492277554,0.00460169457660605,0.102013790575905,-0.0192278847640061
"Rala",0.038341488732426,0.0290811760992467,0.128521620894736,0.0723514146663565,0.29306300080507,-0.0405583808557788,-0.152292211398706,0.0477146936150837,-0.118896952876785
"Prl3d2",-0.16367385861409,-0.159933240582793,-0.0644734733848199,-0.132532046199778,1.1799282753893,-0.0955989153423822,0.0361604028989998,-0.354360388538791,-0.554634675561013
"Ly86",0.0813827104106354,0.0111370139771374,-0.0114409808752898,-0.115043038931112,0.215970610338012,0.0244385803898257,0.0504475836969331,0.0556916750332979,-0.248943288026786
"Tfap2a",0.0558650552853835,0.111163794550261,0.0493503416085695,0.0497568834968377,0.390735615023894,-0.0627719473172022,-0.204323677110718,0.128793941687186,-0.0103282034313511
"Gm26688",0.246381477707096,0.0893652680752349,0.0705132783268962,0.100956053987437,0.433181356963269,-0.0537953325966795,-0.26172477039582,0.170154883107143,-0.0103997110810587
"C130071C03Rik",-0.242751091080042,0.0701196137110626,0.014740418149369,0.0619267077705257,0.496822627305878,-0.160911282798617,-0.0590239499645946,0.0492281584448541,-0.273258956616257
"Lncenc1",0.181419437287462,0.0513676415484657,0.0177436463826774,-0.00922541395086245,0.311238308403973,0.145118082020073,-0.07681471118123,-0.0364411190178084,-0.135509899722511
"AI197445",-0.430028550817814,-0.17389184353898,-0.122357612200605,-0.0180911052170669,0.356411808522936,0.00201850721792012,-0.226703069373626,-0.0108094611543253,-0.0870302065401204
"Anxa11",0.140991288582445,-0.207035215626646,-0.140163909995593,-0.0557614188531759,0.291022576059182,-0.0836680637892266,-0.032278730003101,-0.0854743587043364,-0.086364345021955
"Cab39l",-0.257623422045222,-0.0191505703580734,0.0355621433011387,-0.0933408089725579,0.354775862523872,0.0338472698768703,-0.0836664756460894,0.0175743006930537,-0.00309030784633385
"Fzd3",-0.492102469958496,-0.108640019549551,0.0218866031572202,-0.010271365745376,0.317698745375583,-0.063286172619148,-0.0744798003651035,-0.0733372687690454,-0.00400229499988642
"Scara5",-0.0730347972519181,-0.121204169539089,-0.135478658936452,-0.149139330088994,0.301826394330602,0.0752703517925404,0.0722669338852267,0.0144515717059277,-0.0185835514751308
"Dach1",-0.589503357986198,0.0695719046797922,-0.00235794728790564,0.0149814050721819,0.249256515947404,0.0981832518664671,-0.171281390441246,0.0934709482094117,-0.0602703955780636
"Grhl2",-0.503422659605204,0.0181549613012486,-0.0222628189782724,-0.074438718948823,0.387638562995889,-0.148922646023334,0.0261081391045709,0.0730025909433986,-0.185150601503492
"Wnt7b",-0.7507359539333,-0.160899583630526,-0.0563313748626019,-0.201957379955111,0.302723033159534,-0.181975284917942,-0.00843684233927428,-0.0943522101594108,-0.339127532280473
"Cpne8",-0.403962901022761,-0.270637842227011,-0.0380867553999182,-0.0693019021746597,0.370848963941376,0.129565120581077,-0.0175922514750391,-0.0145374575625811,0.0317101355972211
"Faim2",-0.817072139596345,0.0417112225037789,-0.114236057892428,-0.113939042554429,0.333459796009665,0.0662336103090637,-0.237866079650709,0.0234619287006186,-0.0047273769849027
"Krt7",-0.548611557545837,0.0259326597142615,-0.0305300898496352,0.00515098540169987,0.334388138413083,-0.00160864777675596,-0.159382038675398,-0.0898335581219152,-0.0566753696987997
"Igll1",-0.366329965336915,0.366423326029254,0.0373815377006344,-0.290023035751541,0.581271235152576,-0.0973492816536471,-0.129531933028697,0.268064397251112,-0.214336857586572
"Hes1",-0.348478259789139,0.0872674050853016,-0.0167806473134146,-0.0524890150806645,0.245371658992088,0.00519064747736016,-0.108165035163798,0.0235838936532677,0.0134624683224753
"Pigz",0.162742933247384,0.0429760856336948,0.0390800281620238,0.104662183833365,0.462680551811094,-0.0735362802498563,0.00654997963193392,0.0340049123865409,-0.0189394908313835
"Smbd1",-0.24995683961118,0.0977849983789767,0.0300273396364355,0.101152554171055,0.578717317389867,-0.100003223556076,0.184943319856097,-0.0388920520703759,-0.293627865248486
"Atp5o",-0.331205436340634,-0.06604982488251,-0.014004169619357,-0.0606199983196284,0.345858782684431,-0.0948699387167729,-0.02242320196973,0.195145728382526,-0.0848685866985225
"Slc5a3",-0.127887270350136,0.0338466963205506,0.0399982276747999,-0.0525410143699796,0.418505077345621,-0.11973415954238,0.00167606762395575,0.0215672273509783,-0.280737973261292
"Mrps6",-0.231125645140715,0.0637994313393663,-0.0239343481357166,-0.0623984956684066,0.383346395793123,-0.146073254979543,-0.0174559505228144,0.0538600705091421,-0.182771597100519
"Kcne2",-0.134692739455725,-0.0448337628995589,-0.141747684107164,-0.158633107977183,0.400738753350438,-0.114653341307052,-0.00847942152533748,0.0604648258735625,-0.179932308676112
"Sim2",-0.428960634544235,-0.30580374055362,-0.159597868845776,-0.108520583619405,0.368433757451426,0.0700164576014629,-0.149480798910508,0.0990251640256251,-0.198647021327773
"Zfp53",0.25437252856223,0.132599920856775,0.135701630010638,0.102740396026309,0.405398378455868,-0.0589297423214332,0.078867661695626,-0.0361538712157651,-0.117271547693114
"Fam234a",-0.23856124347292,-0.148644215572107,-0.096955277758964,-0.181631285451925,0.340859754616836,-0.108334513447029,0.0219374528332877,-0.00908350317511835,0.00394768954779765
"Fkbp5",0.195173822656569,0.111188782857857,-0.00415409365835271,0.0123370275870097,0.250531635188139,0.064173904203607,-0.24141788212361,-0.0706888615751185,0.00163497219171279
"Slc29a1",0.108894908296792,0.262513634066607,-0.0406088838496165,0.0804415030570185,0.329900179434125,0.241788256587019,-0.0532992885877603,0.0544064748366438,-0.03670414903206
"1600014C23Rik",-0.121883566460244,-0.144960184338291,-0.222149615238176,-0.126452695950576,0.360753073716269,0.0177359680549143,-0.215990755752338,0.000479986284748923,-0.207107629336256
"1700001C19Rik",-0.634942472326732,-0.0791107212615271,-0.0455586333582575,0.0286890611264435,0.429619286697718,-0.0420357780044976,-0.0605581476384445,0.0715629960388414,-0.0950442030629803
"AI661453",-0.322233372759061,-0.102226959593429,-0.0658825280740752,-0.0594429997304083,0.290893934727869,0.0483917899076265,-0.254937803256322,0.115859615800822,-0.152566314635283
"Efna5",-0.353994779130061,0.00482607671821642,0.00876966145592357,-0.0152329371360082,0.235158846703308,0.0106494750662473,-0.121117365635651,0.199336936940647,-0.167998745819281
"Kctd1",-0.277711023968903,0.14441672684772,-0.102533361709888,0.0133987536633584,0.331160050717483,-0.146499159997175,-0.185992245547397,0.0845575448142791,-0.236310337454665
"4933424G05Rik",-0.103750823105596,0.00838965284172505,-0.134378009559753,-0.0209755789965314,0.301312822599777,-0.156911254515883,-0.262424905343011,0.0564666398683948,-0.215780862199562
"Epb41l4a",-0.633226175093129,0.0217654637587824,-0.130202446496985,0.00212753492156569,0.207315289906284,0.122054686565033,-0.132824795854271,0.0423799701093333,-0.0644647173005465
"Atp8b1",-0.304035737765647,-0.204639246276924,-0.195693771012263,-0.181134736969757,0.286049854875317,0.03343057559718,-0.115429816129593,0.135367039257559,-0.114249244962158
"Lipg",-0.310572253760608,0.0210094070506281,-0.104475044692261,0.0548774238517429,0.362487931612676,-0.0175888826683949,-0.0633637435286752,0.0971087928066507,-0.246001301693464
"Ermp1",0.13065237632413,-0.130522713228376,-0.0878104936710579,0.06381900985024,0.334399651785822,-0.126024264957321,-0.233666406853159,0.120271648667065,-0.00802840885308186
"Wbp1l",-0.160979645347256,0.00537149568137909,-0.12167116135979,0.0226388136547975,0.247612993291507,-0.031349185079204,-0.0569869531512306,-0.0721825953492397,-0.0924623323760441
"Rbm20",-0.166529456879815,-0.145873485369769,-0.0689422286911127,0.0303489049016919,0.268643838152312,0.0698272274469659,-0.345414114749481,0.0261771462114364,-0.0478727635300472
"Nhlrc2",-0.0924180156066773,-0.0694268174250663,-0.109913816402884,-0.0455815151658275,0.286770484823196,0.0349830196828169,0.105991913700664,-0.0301158943424355,-0.0989456847045579
"Proser2",-0.124928026461392,-0.183947674062793,-0.0976032134791994,-0.0855987425264975,0.478846488397059,0.306665844432729,-0.127069712521601,-0.135130136007851,-0.0806031658272714
"Kcnt1",-0.259952718967899,-0.0294336708337195,0.0691066213747567,-0.0691405938585755,0.41064773777107,0.185616027730318,-0.0592710468393984,0.0930252227066258,-0.103547862541344
"Aif1l",-0.400943681513969,0.13711522549656,-0.0158023301485885,-0.0357719754361459,0.327643790666406,-0.081731915449423,0.0541070925071606,0.0538409661442533,-0.0255924233872705
"Stxbp1",-0.308985538129448,-0.0266435716217759,-0.0536425153577242,-0.0981276758463039,0.258987010358788,0.106987884932218,-0.11803207102828,-0.00422819041763953,-0.0438060943070381
"Lypd6b",-0.234125401068781,-0.265884837880226,-0.080189026223623,0.0255882574814062,0.356721667754227,-0.167384360011172,-0.123370954823948,0.0653039638830005,-0.00413395755380277
"Stk39",0.00662967356297067,-0.0260249968553192,-0.0234485253833386,-0.0406650995803427,0.319308361334976,0.0195282006926362,-0.156879571894024,-0.0140815160169967,-0.215295883943736
"Pdk1",-0.171240097980342,0.0426948660608392,-0.0936519129223263,-0.147337415034516,0.338790709085821,-0.1239657950991,-0.0128265444371302,0.034254288072997,-0.0959110642703784
"Ehf",-0.52298998195802,-0.0858157404566957,-0.0926324254197795,0.167976447536699,0.336626145257026,-0.093165067238283,-0.249671161224863,0.156590644034994,-0.0116718179634935
"Bmf",0.246031810187797,0.180166883196233,-0.0166210175888493,-0.00350746284709522,0.222814730811777,0.0250966229021792,-0.0596369524269276,-0.055017300285282,0.00447980732653331
"Slc12a1",-0.900453993329467,0.200945292215552,0.034450669074646,-0.102235421791319,0.561378044159257,-0.172560431971155,-0.132258850764522,0.27790525990015,-0.369641245145465
"Mal",-0.82136611287348,0.372286918831529,0.0643174317194972,-0.0957916640056778,0.462065243827822,-0.122669802948654,0.075083504623601,-0.0824338701769973,-0.323426558583814
"Epb41l1",-0.491295523576121,0.0873173245141592,-0.0810814902691642,0.0668187112159694,0.265676596285916,-0.170102553090042,0.0422224331169148,0.0380920948969962,0.129279344257337
"Soga1",-0.422122418790605,-0.0289237924035265,-0.0828901674950919,-0.0774812775603687,0.316865872311986,0.0969631483648283,-0.176646874498393,-0.0441091074005847,-0.155645650340421
"Edn3",-0.190614238695335,-0.275010679707252,-0.0313725142673758,-0.0466825744930311,0.40450421659817,0.0541347904111765,-0.0840260673795341,0.159187447743967,-0.235630392909675
"Slco4a1",0.0273779929229341,-0.0950869615273825,-0.156732137111688,-0.185914068315659,0.635976770919645,-0.118869756127621,-0.119927593088733,0.101580900443758,-0.0784920443748468
"Mecom",-0.530324606300466,0.0906272861919646,-0.109371297127817,-0.0694667003896557,0.217457774532111,0.014084898964037,-0.280530648618973,0.0347369076978016,-0.12720264197949
"Maml3",-0.310961136525229,0.00352328775006278,-0.164737814834405,-0.0100922969702603,0.241017075144777,0.0748558369064627,-0.188641852554441,0.00214945519282251,-0.0730407692905033
"Pmvk",0.158452982579448,0.0238741532825777,0.00819935224375366,-0.061183082999307,0.345325457652922,0.126972186528191,0.050464750048203,-0.0814016176418503,-0.437586485925721
"Sgms2",-0.634749755097886,0.385683416391975,0.076976658000489,0.116099517919377,0.370830217045191,-0.146979602364434,-0.0604569201444818,0.124482132957654,-0.00459248365696435
"Car8",-0.354518556849456,-0.246223986224199,0.0779009704921602,-0.0608350895762292,0.337879905027754,-0.184579663363137,-0.0444825748587558,-0.0111138836550964,0.237191356204218
"Cntfr",-0.356497792920132,-0.151829442194068,-0.0926853680829463,-0.172790223149352,0.302427993617383,-0.0984779120839662,0.0710942545189953,0.0545709646877018,0.00285199413132339
"Saxo1",-0.552210151637871,-0.325464466141762,-0.122197527254422,-0.156933699686876,0.392347247023488,0.208720722423824,0.0834870088788275,-0.0798880643878248,-0.151297269993037
"Plpp3",-0.346344257685837,0.0182904578782917,-0.113365040688803,-0.0246885260656094,0.233682831382267,-0.0529297858562711,-0.00126284969703448,0.0438928346251075,-0.000388547483113663
"Bsnd",-0.385832968048495,0.35443578716796,-0.0706160560205395,0.0974690209738193,0.299321897974178,-0.0726410711841744,-0.0674945892013582,0.0217930333207008,-0.0792146923495732
"Gm12866",-0.0857871360272551,-0.286682418285827,-0.192868000331541,-0.08754558555146,0.309798255694935,-0.0282890292302082,-0.0140646411317446,0.0949222127096468,-0.21353941144466
"C77080",-0.23678510147082,0.174272440931216,-0.0582592021159579,-0.147555349529167,0.271203142563397,-0.000696697313818533,-0.0755415798918361,0.0213435520871664,-0.124171337386199
"Khdrbs1",0.200897768708792,-0.0101886237489024,-0.157966693091755,-0.10911696716298,0.270479033306252,0.113757867565485,-0.158350919014229,-0.0932105722969891,-0.0150419237657682
"Ephb2",-0.533004131749234,-0.0889896187028155,-0.107098943245363,-0.172415782948754,0.37705999299468,-0.0122903146754675,-0.0689891185037769,-0.0272715367700365,-0.211635633613126
"Rap1gap",-0.693970422813731,0.0371093939496198,-0.0345850662892859,-0.012396900755743,0.350380199554339,-0.1815519869252,-0.00181486830153643,-0.0569778635083882,-0.119260496581823
"Rap1gapos",-0.573690317540547,0.172830019476235,-0.00556925849245022,-0.0630192776930704,0.324268203977264,-0.148534576723806,-0.00431859610512191,-0.0414640685149419,-0.101817081580465
"Rnf186",-0.117936220963518,0.236777412638729,0.0818094395095611,0.183291829262547,0.395383209198791,-0.0804734424251224,-0.406534313373452,0.1865188336914,0.353345699993183
"Prdm16",-0.594402334468304,0.0776825626428037,-0.0849565655247743,-0.0659993899640542,0.358730416411389,0.00249877776243698,-0.11363218048595,0.0275653383735526,-0.162112650291401
"5930403L14Rik",-0.608279506261299,0.1341579594878,-0.189257642191244,-0.0673412186957392,0.535488278473711,-0.0589150238064159,-0.0357703482154118,0.153361613317286,-0.343432626906741
"Actrt2",-0.688637294155633,0.105435630952994,-0.0168095235006753,-0.15088730251116,0.373833594978514,-0.269507146010191,-0.0178349302349466,0.048832060251096,-0.290493548527887
"Stk32b",-0.63712867056225,0.0730647188899384,-0.0549409491666551,-0.104192101339275,0.275276238366042,-0.173451490923256,0.152352093996891,0.0786286609505824,-0.249830306499717
"Rassf6",-0.405906245230277,0.0397011288587482,-0.190824583553116,-0.00826779770684506,0.403957129928287,-0.350433393100689,-0.0227385992573558,0.0656287219437686,-0.0321851612713945
"Tgfbr3",-0.112365003792059,-0.030483120513383,-0.175572631595971,-0.179112421132808,0.273239663717271,0.0749828764580922,-0.03034921147734,-0.0624316631790375,-0.0601452990105346
"Flt1",-0.557278833086293,-0.0988148204456346,-0.0450146161274513,-0.00104139108297929,0.234333990319746,0.0948971564686489,-0.0616511218902973,0.0600855033680945,-0.160458180561444
"2210408F21Rik",0.0153939393168137,0.0618296031163841,-0.0672275132560201,-0.0259820161417919,0.206792311869524,-0.0438074067522712,-0.0947290905659946,0.00568162875317362,0.189175121670065
"Tcf7l1",-0.460968876680529,-0.00918550033198929,-0.125790944839237,-0.112249477420633,0.243761463932457,0.0954503601493398,-0.0108940825055174,-0.017584705564806,-0.149797616001499
"Mitf",-0.340736184405496,0.10207547978953,-0.0452715284469878,-0.0314629878381031,0.259735049965588,-0.0057686444713282,-0.219776433715755,0.0867358651169837,0.0325552118640932
"Srgap3",0.206686415760771,-0.195465911038256,-0.0931580825317608,-0.0155299919520974,0.201563432210863,0.00900223597579132,-0.0998566254882592,0.0427071654784814,-0.191750125699918
"Scnn1a",-0.710752520917673,0.0348232931872387,-0.0281188115160377,-0.165539967501879,0.375274690809936,-0.0356634587818491,-0.0875667724504235,-0.0355905235012057,-0.0561588153657874
"Vwf",-0.0127373693842418,-0.234320619225282,-0.0452372230948256,-0.0311426759503608,0.243645740925477,0.0197001890100012,-0.060144680007249,0.0249285102378662,-0.045497701416832
"Fam234b",0.360331529353125,0.0521045281671326,-0.0991040529754232,0.0728313050403059,0.5011258619778,0.231496611509544,-0.565885653327783,-0.128525755451759,-0.104686038729661
"Pbp2",-0.417085476719242,-0.26553099065955,-0.176679375717947,0.143213652016835,0.379622731927781,0.179909561595899,-0.352737967354021,0.0271627584835633,-0.0514578309506948
"Zfp324",0.373154267929067,-0.0578846973463169,-0.0666520180819312,-0.145644129698423,0.409828415064088,-0.136534811674074,0.179529222704137,0.00241684842320565,-0.000187874809123188
"Slc1a5",0.227852869499555,0.082444899693742,-0.00262830127431382,-0.0432357145234107,0.371510735624699,0.042966490879059,-0.194757885913702,-0.0416536079461689,-0.169266841431536
"Pnmal2",0.100444497780141,0.155826604661782,-0.0785980677492725,-0.0375055018573244,0.551207699600006,0.1778662104634,-0.0653494160705238,0.0528808600466419,-0.0104754868696942
"Pcsk6",-0.516660069894895,-0.293354800477816,-0.0808942935040019,-0.0159309403440357,0.309322946651901,-0.0035230560632214,-0.0589317572048522,0.112925944051324,-0.12140887324785
"St5",-0.243909529068894,0.142997709217307,-0.0301165535480083,-0.0798334998293426,0.241259345075026,-0.105664917495019,-0.142793823938223,0.0322714191092251,0.0164277011090015
"Fgfr2",-0.613860465426469,-0.0738667620206147,-0.114151048653111,-0.126970380521165,0.277607387108531,-0.0521479962689309,-0.115672850196089,0.00970049927916217,-0.145430175575515
"Fam53b",0.108415921632426,0.0390061235070811,-0.0912043385009418,-0.0839982257223563,0.226162879949428,0.0305953345291542,-0.130959622856814,-0.028906371126613,-0.0867607224401996
"5430421F17Rik",-0.209500963793379,-0.0915658066105983,-0.110394643656822,-0.0805523486884205,0.275797275673365,-0.0321507064413805,-0.028572051860895,0.0146265409325462,-0.0360439797323694
"Nr3c2",-0.497216189800528,-0.0195844026450658,-0.0515643725721807,0.0132125827545503,0.220238895328221,-0.0759576804852237,-0.0541742910930846,0.0383396818651976,-0.0668004494231287
"Gipc1",0.158348739874707,0.0872426009098043,-0.0957943842380373,-0.0132724297572192,0.364512676983003,0.0115616039130394,-0.118603825579665,-0.127938686398606,-0.0471463662932227
"Cyb5b",-0.617988780798021,-0.0662256339921472,-0.0624434710211557,-0.101579394880556,0.246010191664926,-0.0322948117536006,-0.0619394043082769,-0.0391307236370452,0.161651537892891
"Kcng4",-0.246340832471853,0.215234887426557,-0.0971990679328724,-0.192682427918307,0.494552734050609,0.0119709098479205,-0.0802903058245527,-0.0878780144488554,0.110055337238305
"Kcnj1",-0.474227146530312,0.165720167449279,-0.206659786328224,-0.0673447882407566,0.402603407688466,-0.279890443948197,-0.15777892433775,-0.0402847065241949,-0.336623523193477
"St3gal4",0.220543319805264,0.130971140871154,-0.0460485440892495,-0.0548041922283416,0.34793345706329,0.0597513071159758,-0.116138886566225,-0.0379563337570767,-0.140035187126127
"Zbtb16",-0.358686374583032,0.0758589523021559,-0.0730507140878061,-0.109767237710241,0.329807432149862,0.0875558087776695,-0.247968203187687,-0.15082391030654,-0.119049022169484
"Lrrfip2",-0.114315817272162,0.0746381814882112,-0.11250466138493,-0.0479038342804674,0.266589577147619,-0.170945167499163,-0.0416803857499096,-0.0616620003770247,-0.0468397042013386
"Wdr13",0.140989636707781,-0.0755465555714142,-0.0218043912600339,-0.144651929944181,0.529520292268786,-0.0706539474089613,0.0558879645639347,-0.139190802646636,-0.291232455142767
"Marcks",0.1207480223035,0.143637357611189,-0.135813902732108,-0.0327120410114111,0.00932715444087064,0.517500775754767,-0.0694415846740668,0.00242504285813827,0.0773560107111125
"Sh3pxd2b",0.0208529846346704,-0.268362370528881,-0.0890359778193666,-0.047738992094368,-0.0395225557866857,0.382410557983866,-0.184508505155066,-0.153854623295235,-0.0748134886214271
"Slc12a8",-0.282666779651932,-0.163803792585361,-0.18738300522548,-0.0622322233391212,0.0493488648913708,0.360839314222833,-0.112068342252994,-0.129988573895268,-0.0382730436479285
"Synpo",0.0539892982039724,0.107472588707461,-0.074163169225708,0.0364223435017246,0.03909985500634,0.371826340617005,-0.205845961682409,-0.105594703006239,-0.106821744992034
"A230001M10Rik",-0.555945410253109,-0.18862331766543,-0.0489542004628463,0.022175061973672,0.140502688610592,0.395549669977079,-0.294450650146728,-0.0406815175108668,0.0456995638132716
"D130043K22Rik",-0.216716774882524,-0.0517448886222409,0.0469717619317918,0.0446505805777994,-0.460403011426458,-0.145104093470327,0.400547056399619,0.228750756164788,0.443458413342035
"Nectin1",-0.582594826823242,0.0931025671090394,0.0764455686927253,-0.0672709389997901,-0.237554955744078,-0.00860170739672638,0.206952164217529,-0.115110188874482,0.280302356513245
"Mir6934",0.127513058739715,-0.064212165471164,0.206008652098414,-0.0830159170126516,-0.210189095604212,-0.0985130608047167,0.382132544658232,0.00811378081141965,-0.286664981861519
"Ddx1",-0.596529790815192,0.0891294300436311,0.227021245514396,-0.0328825767651479,-0.36018321570851,0.00759726386650894,0.366192024147009,-0.0293122392983313,-0.0796912577628002
"Serpina1f",-0.754123868948075,0.0017758575722249,0.348977254700473,-0.324883246899601,-0.517253983317339,-0.264212646554354,0.926417788972623,-0.052967962531722,-0.38482012350467
"Slc6a18",-0.769919593215352,0.221405579584914,0.257656476936304,-0.0128496866039218,-0.387951161701912,-0.331977736209549,0.535300458415085,-0.0718408010055867,-0.0246925400256348
